-5.398697662353515625e+01 1.677676391601562500e+02 6.013462066650390625e+00 1.975449943542480469e+01 -1.159669303894042969e+01 1.467589259147644043e+00 -2.472245407104492188e+01 1.548688769340515137e+00 1.574872398376464844e+01 -2.093806838989257812e+01 -2.343619918823242188e+01 -3.900376796722412109e+00 -6.641524314880371094e+00 -2.129631996154785156e+01 -9.347635269165039062e+00 1.282200717926025391e+01 3.297264814376831055e+00 -2.146171808242797852e+00 8.296270370483398438e-01 -1.181025123596191406e+01
-1.646864624023437500e+02 1.637453002929687500e+02 -5.188878631591796875e+01 2.903874206542968750e+01 -6.348876571655273438e+01 -1.301979541778564453e+01 -8.208066940307617188e+00 6.570994377136230469e+00 4.276516342163085938e+01 -4.780804824829101562e+01 -1.561289501190185547e+01 1.324473762512207031e+01 -5.737689971923828125e+00 -2.130928230285644531e+01 -3.366260528564453125e+01 1.504971599578857422e+01 -9.651899337768554688e+00 -2.378773117065429688e+01 -3.039993047714233398e+00 -1.516509056091308594e+01
-1.681018066406250000e+02 1.634268798828125000e+02 -5.521469879150390625e+01 3.017108154296875000e+01 -5.525494766235351562e+01 -1.383404731750488281e+01 -7.260018348693847656e+00 7.130951881408691406e+00 4.256375885009765625e+01 -4.426459503173828125e+01 -1.379919242858886719e+01 1.394430351257324219e+01 -1.149653625488281250e+01 -2.181160354614257812e+01 -3.072426795959472656e+01 8.519371986389160156e+00 -1.064359855651855469e+01 -2.281673622131347656e+01 -6.758948326110839844e+00 -1.736324310302734375e+01
-1.661604003906250000e+02 1.641068725585937500e+02 -5.570534133911132812e+01 3.502490234375000000e+01 -5.411940002441406250e+01 -1.469806861877441406e+01 -2.479957818984985352e+00 3.808576345443725586e+00 4.303660583496093750e+01 -4.090607833862304688e+01 -1.958243560791015625e+01 1.447946357727050781e+01 -9.157659530639648438e+00 -1.705869102478027344e+01 -2.400247192382812500e+01 8.348245620727539062e+00 -6.485310554504394531e+00 -1.942267608642578125e+01 -4.412169456481933594e+00 -1.362549400329589844e+01
-1.735216827392578125e+02 1.595282897949218750e+02 -5.908491516113281250e+01 2.875827407836914062e+01 -5.522669219970703125e+01 -1.756639289855957031e+01 -5.462031841278076172e+00 6.168910980224609375e+00 4.145408630371093750e+01 -4.112396621704101562e+01 -1.875630187988281250e+01 1.036052227020263672e+01 -1.151484680175781250e+01 -2.253576850891113281e+01 -2.742784881591796875e+01 1.067493057250976562e+01 -9.884648323059082031e+00 -2.188976287841796875e+01 -5.033715248107910156e+00 -1.246896553039550781e+01
-1.697661590576171875e+02 1.606792602539062500e+02 -5.837362289428710938e+01 3.338040924072265625e+01 -5.215934371948242188e+01 -1.211150550842285156e+01 2.231793165206909180e+00 8.956008911132812500e+00 4.118075942993164062e+01 -4.211518478393554688e+01 -1.678720855712890625e+01 1.466868400573730469e+01 -1.038143730163574219e+01 -2.109694671630859375e+01 -2.621536636352539062e+01 1.124538707733154297e+01 -7.767873287200927734e+00 -2.180479621887207031e+01 -4.214584350585937500e+00 -1.224809741973876953e+01
-1.691806488037109375e+02 1.678499908447265625e+02 -5.482167053222656250e+01 3.195460700988769531e+01 -5.237437057495117188e+01 -2.208766174316406250e+01 -8.089637756347656250e-01 1.198423576354980469e+01 3.421042633056640625e+01 -4.094318389892578125e+01 -1.178198051452636719e+01 9.002027511596679688e+00 -1.096251869201660156e+01 -1.513670635223388672e+01 -2.476567268371582031e+01 1.045635414123535156e+01 -8.147943496704101562e+00 -2.266151046752929688e+01 -5.692883968353271484e+00 -9.870967864990234375e+00
-1.653453826904296875e+02 1.688010406494140625e+02 -5.291462326049804688e+01 3.127029418945312500e+01 -5.515469741821289062e+01 -1.406876182556152344e+01 -1.373950839042663574e-01 6.541326522827148438e+00 3.790338897705078125e+01 -4.096795654296875000e+01 -1.654342079162597656e+01 1.002846527099609375e+01 -8.182806968688964844e+00 -1.723544883728027344e+01 -2.596129989624023438e+01 1.280399703979492188e+01 -7.862925529479980469e+00 -2.261198425292968750e+01 -3.733730077743530273e+00 -8.688757896423339844e+00
-1.686332855224609375e+02 1.726665954589843750e+02 -4.863890075683593750e+01 3.218830490112304688e+01 -5.141432952880859375e+01 -1.858086013793945312e+01 -2.395827770233154297e+00 1.054347324371337891e+01 3.578829574584960938e+01 -4.201365280151367188e+01 -1.336091709136962891e+01 7.760693073272705078e+00 -1.108611869812011719e+01 -1.282431411743164062e+01 -2.243749618530273438e+01 1.505652523040771484e+01 -4.730675697326660156e+00 -2.336929130554199219e+01 -2.893715858459472656e+00 -5.886747360229492188e+00
-1.750222320556640625e+02 1.592578735351562500e+02 -5.730497741699218750e+01 3.031782150268554688e+01 -5.237931442260742188e+01 -1.571047210693359375e+01 -7.377788543701171875e+00 3.647965908050537109e+00 3.543369293212890625e+01 -4.348655700683593750e+01 -1.173610115051269531e+01 1.112869644165039062e+01 -1.149393081665039062e+01 -1.820590591430664062e+01 -3.159213256835937500e+01 8.673591613769531250e+00 -6.844058513641357422e+00 -2.249312973022460938e+01 -4.676076889038085938e+00 -1.082751369476318359e+01
-7.922197723388671875e+01 1.708991699218750000e+02 -1.254391098022460938e+01 1.276353263854980469e+01 -2.340490531921386719e+01 -1.563933372497558594e+00 -2.176834487915039062e+01 2.104773139953613281e+01 3.354819488525390625e+01 -1.862878036499023438e+01 -1.093979072570800781e+01 3.664966344833374023e+00 -5.965996742248535156e+00 -1.739936447143554688e+01 -1.716909790039062500e+01 -3.136364519596099854e-01 -1.202233505249023438e+01 -2.159288787841796875e+01 -6.557889461517333984e+00 -2.735112428665161133e+00
