1.986615036073549418e+05 2.081931587773974413e-01 7.914023542343496809e-01 3.327174072265625000e+02 1.955908007105121669e+03 1.930290171189634520e+03
1.713619118545894744e+05 2.028402244886086114e-01 7.260901547652647281e-01 3.385455627441406250e+02 1.948458679418958127e+03 2.154857534376746116e+03
3.643845370111628290e+04 1.906181476568176159e-01 5.800283659212811527e-01 3.291087341308593750e+02 1.823425531857059468e+03 2.250672485270843481e+03
3.380932351171808114e+04 2.026849035563535184e-01 4.614946206653564587e-01 3.116993713378906250e+02 1.839035004805614790e+03 2.250988386284107492e+03
3.895215917701158469e+04 1.931787865311610508e-01 3.640163118404767806e-01 3.239098205566406250e+02 1.848155402659740730e+03 2.298908657501529433e+03
5.659009841517880704e+04 2.049786758097841555e-01 4.949709365261056315e-01 3.195552673339843750e+02 1.808630926453805387e+03 2.220370443552058987e+03
4.987755497286391619e+04 2.100594555036859046e-01 6.653731875468998913e-01 3.195494384765625000e+02 1.857171748771626199e+03 2.254799490740174406e+03
4.013217474254372792e+04 1.920268682633286539e-01 7.362366268110068779e-01 3.162314453125000000e+02 1.850198839898021106e+03 2.276544560685939359e+03
3.801603017118110438e+04 2.117402165676368908e-01 5.220880182462465102e-01 2.294939575195312500e+02 1.808124419937599669e+03 2.186673114572223312e+03
1.017954044330354518e+05 1.419861140188306003e-01 3.476618650900523133e-01 2.543967895507812500e+02 2.003608606693395132e+03 2.137025160537461034e+03
2.327703204166305659e+05 9.357606797170725521e-02 3.722340846650316615e-01 2.144365386962890625e+02 2.133891025339871248e+03 2.080292034735061861e+03
