time(s),100261,100263,100265,100262,110430,100260,100264,100259,100266,200384
0.0,6.78253,2.75863,11.9843,10.1654,13.5361,7.75127,7.077030000000001,8.74329,2.27661,1.98055
0.02,6.78406,2.75558,11.9827,10.1654,13.533,7.75127,7.080080000000001,8.74329,2.27966,1.9790299999999998
0.04,6.77185,2.7571,11.9858,10.1654,13.5361,7.765,7.0755,8.744810000000001,2.27814,1.9836
0.06,6.7688,2.75405,11.9843,10.1624,13.5239,7.76042,7.077030000000001,8.741760000000001,2.27966,1.98055
0.08,6.77185,2.74795,11.9843,10.1624,13.5239,7.77111,7.077030000000001,8.741760000000001,2.27966,1.9820799999999998
0.1,6.7749,2.74337,11.972000000000001,10.1639,13.5269,7.77416,7.066339999999999,8.741760000000001,2.27661,1.9820799999999998
0.12,6.7688,2.74642,11.9736,10.1624,13.5269,7.77721,7.066339999999999,8.741760000000001,2.28119,1.9820799999999998
0.14,6.77032,2.7418400000000003,11.972000000000001,10.1608,13.5162,7.77721,7.066339999999999,8.74329,2.27814,1.98055
0.16,6.77185,2.73421,11.9736,10.1608,13.5117,7.787889999999999,7.063289999999999,8.74329,2.28119,1.98055
0.18,6.7749,2.7326900000000003,11.972000000000001,10.1639,13.5132,7.787889999999999,7.066339999999999,8.741760000000001,2.27966,1.9820799999999998
0.2,6.77185,2.7326900000000003,11.9568,10.1608,13.5117,7.78636,7.06787,8.73108,2.27966,1.9790299999999998
0.22,6.77338,2.73116,11.9614,10.1639,13.5132,7.787889999999999,7.051089999999999,8.7265,2.27814,1.9820799999999998
0.24,6.75812,2.7296400000000003,11.9583,10.1639,13.4995,7.784839999999999,7.0526100000000005,8.72955,2.27814,1.98055
0.26,6.76117,2.7326900000000003,11.9492,10.1639,13.4995,7.787889999999999,7.051089999999999,8.735660000000001,2.27661,1.96377
0.28,6.75507,2.73116,11.9461,10.1624,13.501,7.790939999999999,7.054139999999999,8.72955,2.27966,1.96987
0.3,6.756589999999999,2.71895,11.9476,10.1624,13.4995,7.790939999999999,7.0556600000000005,8.72803,2.27814,1.96987
0.32,6.759639999999999,2.72048,11.937000000000001,10.1624,13.4872,7.77721,7.0526100000000005,8.72498,2.27814,1.9714
0.34,6.759639999999999,2.71895,11.9324,10.1654,13.4888,7.77568,7.0526100000000005,8.72955,2.27966,1.96682
0.36,6.759639999999999,2.72048,11.9354,10.1639,13.4857,7.77568,7.0404,8.72955,2.27966,1.9683400000000002
0.38,6.759639999999999,2.71895,11.9232,10.1639,13.4888,7.77416,7.038880000000001,8.72803,2.27966,1.9652900000000002
0.4,6.76117,2.71895,11.9202,10.1608,13.4872,7.77416,7.041930000000001,8.72955,2.27966,1.96682
0.42,6.759639999999999,2.71895,11.9247,10.1517,13.4735,7.77416,7.041930000000001,8.72955,2.27966,1.97292
0.44,6.76117,2.71895,11.9095,10.1501,13.475,7.778739999999999,7.0404,8.72955,2.28119,1.96987
0.46,6.7443800000000005,2.72353,11.9095,10.1532,13.4766,7.76195,7.03125,8.715819999999999,2.27814,1.9652900000000002
0.48,6.747439999999999,2.72201,11.911,10.1501,13.475,7.76195,7.029719999999999,8.71429,2.28119,1.96682
0.5,6.747439999999999,2.71743,11.9095,10.1501,13.4644,7.76653,7.02515,8.71735,2.27814,1.9714
0.52,6.74896,2.72048,11.9019,10.1501,13.4613,7.75127,7.032780000000001,8.71735,2.28119,1.9683400000000002
0.54,6.74591,2.72048,11.8973,10.1486,13.4628,7.749739999999999,7.0282,8.718869999999999,2.27661,1.96682
0.56,6.74896,2.71895,11.9003,10.1532,13.4644,7.75127,7.0159899999999995,8.718869999999999,2.27966,1.96987
0.58,6.747439999999999,2.71743,11.8851,10.1547,13.4613,7.737539999999999,7.0190399999999995,8.718869999999999,2.27814,1.96987
0.6,6.7321800000000005,2.71895,11.8866,10.1501,13.4506,7.73601,7.017519999999999,8.718869999999999,2.27814,1.9652900000000002
0.62,6.73675,2.70675,11.8912,10.1517,13.446,7.740589999999999,7.0190399999999995,8.718869999999999,2.27966,1.9683400000000002
0.64,6.7337,2.70522,11.8729,10.1517,13.4506,7.7253300000000005,7.017519999999999,8.715819999999999,2.27966,1.96682
0.66,6.7352300000000005,2.70522,11.8713,10.1532,13.4506,7.7283800000000005,7.005310000000001,8.715819999999999,2.27814,1.96682
0.68,6.73675,2.70675,11.8729,10.1517,13.4506,7.7283800000000005,7.00378,8.71429,2.27966,1.96682
0.7,6.7321800000000005,2.70675,11.8729,10.1486,13.4354,7.71465,7.0068399999999995,8.71429,2.27966,1.96987
0.72,6.7352300000000005,2.71133,11.8622,10.1501,13.4384,7.71312,7.0068399999999995,8.715819999999999,2.27966,1.9652900000000002
0.74,6.7337,2.69607,11.8637,10.1517,13.4384,7.702439999999999,6.99615,8.7204,2.27966,1.9652900000000002
0.76,6.72455,2.69759,11.8607,10.1501,13.4384,7.702439999999999,6.99005,8.715819999999999,2.28271,1.96682
0.78,6.71997,2.69759,11.8607,10.1517,13.4293,7.690230000000001,6.9931,8.703610000000001,2.27966,1.9683400000000002
0.8,6.72302,2.69454,11.8637,10.1501,13.4277,7.674980000000001,6.99463,8.706660000000001,2.27966,1.9652900000000002
0.82,6.7215,2.69607,11.8484,10.1517,13.4216,7.66582,6.99463,8.703610000000001,2.27966,1.9714
0.84,6.72302,2.69454,11.8484,10.1532,13.414000000000001,7.655139999999999,6.9931,8.70819,2.27814,1.9652900000000002
0.86,6.712339999999999,2.69759,11.853,10.1532,13.4155,7.652089999999999,6.99463,8.70514,2.28119,1.96682
0.88,6.709289999999999,2.69454,11.8484,10.1517,13.4109,7.639880000000001,6.99158,8.70209,2.27661,1.96987
0.9,6.71081,2.69759,11.8484,10.1532,13.4018,7.62615,6.9931,8.70514,2.27966,1.96987
0.92,6.700130000000001,2.6930099999999997,11.8362,10.1517,13.4003,7.6292,6.99005,8.70514,2.27661,1.96987
0.94,6.69556,2.69454,11.8378,10.1517,13.4003,7.6108899999999995,6.99005,8.709719999999999,2.27814,1.9652900000000002
0.96,6.69861,2.69454,11.8362,10.1501,13.3987,7.60478,6.99158,8.703610000000001,2.27814,1.96682
0.98,6.68487,2.69454,11.8332,10.1501,13.3896,7.59258,6.99463,8.70819,2.27661,1.9652900000000002
1.0,6.6864,2.69607,11.824000000000002,10.1532,13.3911,7.59105,6.99463,8.70209,2.27508,1.9683400000000002
1.02,6.6864,2.69759,11.8256,10.1501,13.3896,7.577319999999999,7.00378,8.69293,2.27966,1.9683400000000002
1.04,6.6864,2.69454,11.8088,10.1486,13.3881,7.565110000000001,7.005310000000001,8.69293,2.27814,1.96682
1.06,6.68945,2.6930099999999997,11.8118,10.1501,13.3759,7.55748,7.00378,8.691410000000001,2.27966,1.96682
1.08,6.687930000000001,2.6930099999999997,11.8118,10.1501,13.3774,7.5468,7.0159899999999995,8.68988,2.27661,1.96987
1.1,6.67267,2.69607,11.7996,10.1471,13.3774,7.54375,7.0190399999999995,8.69293,2.28119,1.9652900000000002
