3.594414968084229622e+05 1.766121789761397609e-01 5.602774965715651145e-01 1.796741485595703125e+02 1.944957719045522708e+03 2.086279273905949594e+03
2.180959541301754653e+05 2.056842802356521616e-01 6.088698165056756206e-01 2.599721069335937500e+02 2.068752825491259500e+03 2.323067270933965574e+03
6.950882233326522692e+04 2.823695190940415101e-01 8.649155167119670917e-01 3.362477111816406250e+02 2.210174720152824193e+03 2.483791894236712778e+03
4.183338243286363286e+04 2.886041394535992510e-01 9.961108093894915916e-01 3.426283264160156250e+02 2.216388368373650337e+03 2.466079680659907353e+03
5.256969771696622774e+04 2.973473709909121854e-01 1.160060300992762805e+00 3.320911865234375000e+02 2.140403931908720551e+03 2.375767982944992582e+03
4.985268862007313874e+04 2.874212696117513510e-01 1.189194208674686060e+00 3.374514770507812500e+02 2.161609797526348302e+03 2.420683093403189105e+03
8.062044381925430207e+04 2.845101909331476664e-01 1.054146417802109159e+00 3.425807495117187500e+02 2.126768685347832616e+03 2.388260977996163547e+03
6.384516380505541019e+04 2.673627138277554494e-01 9.303345057669789586e-01 3.509656982421875000e+02 2.105250304346983739e+03 2.397173825691399998e+03
5.339376066838214319e+04 2.647069160125989917e-01 9.175401063040079519e-01 3.564775085449218750e+02 2.098502234144193608e+03 2.401002029081830187e+03
1.139417334320638911e+05 2.512075420843377094e-01 8.721688834025992376e-01 3.128289184570312500e+02 2.097907383325963565e+03 2.317651109811236438e+03
2.371375112647428177e+05 2.315731405093174600e-01 8.722253567852489287e-01 2.601380310058593750e+02 2.017609311024522867e+03 2.144978297061054036e+03
