2.002433156214334595e+05 3.739182599459537903e-01 5.721320974088571765e-01 3.617495422363281250e+02 2.410071191912691575e+03 2.680824064701823772e+03
1.200655364709180576e+05 4.467220994879308460e-01 6.684325476869262816e-01 3.778993530273437500e+02 2.767316634405062814e+03 2.899225309599530647e+03
5.285389901028353052e+04 5.534887081239593387e-01 8.189418262538441518e-01 3.741544189453125000e+02 2.833417539684735857e+03 2.854101901129253292e+03
5.655910596528535098e+04 4.839633254343228552e-01 7.211110570330617753e-01 3.918262023925781250e+02 2.911048612318660616e+03 2.942191687462577647e+03
5.196671198602251388e+04 4.485457104914323256e-01 6.993526214951879538e-01 3.982747497558593750e+02 2.905248618274293221e+03 2.963899365886566557e+03
4.007590424629809422e+04 4.189749294114392675e-01 6.547804828167090863e-01 4.010434875488281250e+02 2.917980186490683082e+03 3.010792865130443261e+03
4.250186635015177308e+04 4.120418880226081049e-01 6.492688896632151652e-01 3.993685607910156250e+02 2.862765442316249846e+03 2.977297352080525798e+03
3.466539906526001141e+04 4.129207357164756953e-01 6.531230072986896618e-01 4.022542724609375000e+02 2.818313090177599406e+03 2.940864290088806683e+03
4.364111327807617636e+04 4.162052828727678122e-01 6.622402226861372476e-01 4.017440490722656250e+02 2.837004049607076468e+03 2.955555538333586810e+03
1.092702154147526307e+05 2.900670224745675041e-01 4.805883147867145988e-01 3.204505004882812500e+02 2.448121645621665266e+03 2.796090929507773126e+03
2.995461378350402811e+05 2.268270826564812437e-01 3.952638847277481493e-01 2.203444976806640625e+02 2.060755516357105535e+03 2.507889672475232146e+03
