2.034010772088067606e+05 3.852861245334758822e-01 9.824027116340949828e-01 1.570171508789062500e+02 2.603282004871258323e+03 2.404046953688590293e+03
8.211587450548895868e+04 4.657389569090565340e-01 1.136333470450565208e+00 2.594848632812500000e+02 2.799656680792334555e+03 2.519688598335838378e+03
2.307554840433281424e+04 6.125619066251553058e-01 1.423334081065317447e+00 3.143358154296875000e+02 3.006723510329425153e+03 2.586021337429566302e+03
2.598927512547853257e+04 6.641129632372604341e-01 1.599061127022465501e+00 2.772409973144531250e+02 3.003876410064768606e+03 2.555836675012353680e+03
1.981196755953889806e+04 6.509255226832193486e-01 1.368415223554026561e+00 3.130552978515625000e+02 2.950051776415351924e+03 2.594522095909643667e+03
1.880626614362872351e+04 6.806498343375898541e-01 1.388554070155607612e+00 3.064132690429687500e+02 2.895573234612106717e+03 2.543410643745404286e+03
1.864850519224017626e+04 6.726900276171542403e-01 1.413513574489577707e+00 3.324187011718750000e+02 2.900617749947543871e+03 2.545325860720849960e+03
1.728520110494314213e+04 6.392601604958658701e-01 1.354557658988674973e+00 3.273974914550781250e+02 2.872388929530653058e+03 2.559195269585605729e+03
1.826223292954441422e+04 6.350628541747490585e-01 1.329872496462409348e+00 3.186861267089843750e+02 2.875230620647465003e+03 2.568462182915734047e+03
4.700550239397072437e+04 4.996770097636339392e-01 1.015293384490236317e+00 2.782316284179687500e+02 3.057124010657438248e+03 2.548637396306383380e+03
6.722632748454427347e+05 4.373127829662913357e-01 8.868449948340892952e-01 2.165612945556640625e+02 3.229573454925732676e+03 2.584229624209698159e+03
