5.108686609488344402e+05 1.668073281404350641e-02 3.953923631329290395e-02 3.660307312011718750e+02 9.605887691881443970e+02 1.507045240850070286e+03
1.722577310823077569e+05 2.134354243827580461e-02 5.289570031456704291e-02 6.464442138671875000e+02 1.057466727535345399e+03 1.842336728302964502e+03
2.095618347871453079e+04 3.285130364836475608e-02 9.005862188909269372e-02 8.055302734375000000e+02 1.188650634765006316e+03 2.194734787244678046e+03
2.872916125644882050e+04 3.344843401088247459e-02 8.841206796007904101e-02 8.339052124023437500e+02 1.208573231194982782e+03 2.238786298640372479e+03
2.273364989395334851e+04 3.392655268209159025e-02 8.805310061589183279e-02 8.316668701171875000e+02 1.140984067346253141e+03 2.141377186369560150e+03
1.658897352047924505e+04 3.319776163649614670e-02 8.004275793170334552e-02 8.259892578125000000e+02 1.124372540831346214e+03 2.125898363765342310e+03
2.437411633216288828e+04 3.370281321086923687e-02 8.251250765779159779e-02 8.252993164062500000e+02 1.198528546387232382e+03 2.234796274375210487e+03
2.543301643641388000e+04 3.616490386366665033e-02 8.745724407737764938e-02 8.373807373046875000e+02 1.174742967763960905e+03 2.209962279199749446e+03
2.152207203577199107e+04 4.270223871187458359e-02 9.270013107857275059e-02 8.655019531250000000e+02 1.246248402533501576e+03 2.277637349217607607e+03
5.167167474471535388e+04 3.929229071242863053e-02 8.000516088319763186e-02 8.707070922851562500e+02 2.086538713594788987e+03 2.432200271690957379e+03
1.220908868671702367e+05 4.035896785856758762e-02 7.660453751566047298e-02 8.761343994140625000e+02 2.709990308927177466e+03 2.685448720113728541e+03
