3.152013698597027105e+05 4.802379309517776917e-01 5.996669395370127775e-01 2.636615295410156250e+02 2.491749463971573732e+03 2.750417168133621090e+03
1.197894397423159535e+05 7.070876589830372705e-01 8.706518403916277959e-01 5.518825073242187500e+02 3.124574954990900096e+03 2.972243193434130262e+03
2.285944595433547875e+04 1.019728198868028235e+00 1.245871259993306612e+00 7.583751220703125000e+02 3.592424999440325337e+03 3.030127276717965287e+03
1.897739992969632658e+04 1.024533170882226063e+00 1.229912665133459981e+00 7.272711181640625000e+02 3.524475326400748145e+03 3.023955599007542787e+03
2.174158471394000662e+04 1.107296593970266141e+00 1.333501599766834689e+00 7.155993652343750000e+02 3.442229417144332274e+03 2.943730094381399340e+03
1.699939160656199965e+04 9.765565427408910981e-01 1.187701746236404121e+00 7.332077026367187500e+02 3.353722396795917120e+03 2.952109260579246893e+03
1.820446401029764093e+04 1.090754012338346346e+00 1.364726476617625472e+00 7.396619873046875000e+02 3.401988108485985776e+03 2.918522891326449098e+03
1.737960380853722017e+04 1.003860958184227492e+00 1.239302394803692309e+00 7.379318237304687500e+02 3.396514580061054403e+03 2.970772025280975868e+03
1.805651300112778699e+04 1.046355702865048976e+00 1.271344011358655601e+00 7.366585693359375000e+02 3.323759782881318188e+03 2.927019094321523880e+03
3.311256682316777005e+04 9.615046590900382384e-01 1.143371821056130777e+00 6.299880371093750000e+02 3.001500212163634842e+03 2.767773947084857355e+03
6.837137691913018352e+04 9.904451102362052950e-01 1.166613992758962493e+00 5.733794555664062500e+02 2.851119493873673946e+03 2.607505984001289107e+03
