2.995128616492451401e+05 1.646632652629605731e-01 6.586278179487929929e-01 1.592884521484375000e+02 2.444391220567451455e+03 2.543893550342637809e+03
1.317650842525880435e+05 2.076097374070080825e-01 8.365638759888223142e-01 1.921679229736328125e+02 2.702927064409157083e+03 2.764109142411281937e+03
4.357826829017571436e+04 2.604603577204983589e-01 1.114218387529543053e+00 2.197380065917968750e+02 2.894319709666727704e+03 2.878841438658208062e+03
4.337798417845709628e+04 2.701555926557821508e-01 1.081960346921980287e+00 2.131222229003906250e+02 2.972082146135775474e+03 2.921964752517698344e+03
4.163000370491031208e+04 2.602017604658687921e-01 1.009804743057993059e+00 2.406567535400390625e+02 2.880655771422271300e+03 2.878331489503264493e+03
5.615532904201337806e+04 2.637852360087872827e-01 1.041339198294081170e+00 2.337066345214843750e+02 2.819282530464736737e+03 2.818997538403724320e+03
4.593678559364949615e+04 2.665835717248214998e-01 1.038253283314696462e+00 2.274511718750000000e+02 2.755075753850564070e+03 2.754720744757319153e+03
3.493432286933954310e+04 2.503924751749742050e-01 9.217704508490854876e-01 2.486896972656250000e+02 2.584900969775947942e+03 2.663443515715583999e+03
3.430360468019590189e+04 2.362458445193302004e-01 8.946194943452226989e-01 2.510221557617187500e+02 2.501501065208496129e+03 2.622207637192852417e+03
6.869251053356095508e+04 2.450089201968318475e-01 8.168862204176756681e-01 2.423256683349609375e+02 2.536206430961025490e+03 2.587300824664342599e+03
9.824931627175364702e+04 2.211367347442624587e-01 6.753705463222882122e-01 2.392273406982421875e+02 2.375328554302155226e+03 2.446123587590959232e+03
