-1.626358032226562500e+02 1.840214080810546875e+02 8.407965087890625000e+01 5.159996795654296875e+01 -9.481562614440917969e+00 9.867800712585449219e+00 -1.260936546325683594e+01 -9.063336372375488281e+00 1.460891962051391602e+00 -2.641842842102050781e+00 4.982753753662109375e+00 8.007907867431640625e-01 -2.037803459167480469e+01 -2.296020507812500000e+01 -1.379709625244140625e+01 -1.154148674011230469e+01 -1.096581935882568359e+00 6.021802902221679688e+00 1.586321592330932617e+00 1.858755230903625488e+00
-2.684532470703125000e+02 1.305379638671875000e+02 3.168438720703125000e+01 3.709798431396484375e+01 -3.915933227539062500e+01 4.512598037719726562e+00 1.321169090270996094e+01 -1.011046218872070312e+01 2.339839553833007812e+01 -1.454535293579101562e+01 -1.436024570465087891e+01 -3.017236948013305664e+00 -3.375355911254882812e+01 -2.575659179687500000e+01 -1.613430404663085938e+01 -3.536718845367431641e+00 -2.955226302146911621e-01 -8.072539567947387695e-01 2.449174404144287109e+00 -1.961309814453125000e+01
-2.668303833007812500e+02 1.326174774169921875e+02 3.175584793090820312e+01 3.192636299133300781e+01 -4.276961517333984375e+01 5.251105785369873047e+00 1.491890525817871094e+01 3.767459869384765625e+00 3.516511535644531250e+01 -2.465859603881835938e+01 -2.145153999328613281e+01 4.273694753646850586e-01 -3.473714447021484375e+01 -2.364799499511718750e+01 -1.190678501129150391e+01 -5.386298179626464844e+00 -3.529421329498291016e+00 -5.912561416625976562e+00 -2.507781505584716797e+00 -1.843512344360351562e+01
-2.752227172851562500e+02 1.264432373046875000e+02 3.366846466064453125e+01 3.549111175537109375e+01 -4.033200073242187500e+01 4.223800182342529297e+00 1.234086227416992188e+01 6.051986217498779297e-01 2.818713760375976562e+01 -2.656476593017578125e+01 -2.160472297668457031e+01 -1.835315704345703125e+00 -2.830078887939453125e+01 -2.198141479492187500e+01 -1.633536529541015625e+01 -1.932029843330383301e+00 4.964860081672668457e-01 3.662905693054199219e-01 2.499170541763305664e+00 -1.967552185058593750e+01
-2.759018859863281250e+02 1.260527420043945312e+02 3.193626785278320312e+01 3.611717987060546875e+01 -3.978163909912109375e+01 7.140716314315795898e-01 1.368568038940429688e+01 3.947949886322021484e+00 2.932005882263183594e+01 -2.840748977661132812e+01 -2.348289871215820312e+01 -1.500820159912109375e+00 -3.415908432006835938e+01 -2.165386581420898438e+01 -6.565498828887939453e+00 -1.820019245147705078e+00 -4.910101890563964844e+00 -1.394733905792236328e+00 4.609111309051513672e+00 -1.840993499755859375e+01
-2.760265197753906250e+02 1.271903381347656250e+02 3.672111511230468750e+01 4.093633270263671875e+01 -4.046018218994140625e+01 -2.636444568634033203e+00 1.478157043457031250e+01 7.709973335266113281e+00 2.927653884887695312e+01 -2.767535400390625000e+01 -1.992284774780273438e+01 2.405987501144409180e+00 -3.075053405761718750e+01 -2.436326217651367188e+01 -1.075271511077880859e+01 -2.770536899566650391e+00 -5.894437789916992188e+00 -9.149217605590820312e-01 4.132718086242675781e+00 -1.973627090454101562e+01
-2.721091003417968750e+02 1.278517608642578125e+02 3.372230148315429688e+01 3.511107635498046875e+01 -4.222628784179687500e+01 2.079626798629760742e+00 8.822433471679687500e+00 4.062793254852294922e+00 3.480899047851562500e+01 -2.799835586547851562e+01 -2.042681694030761719e+01 2.392078340053558350e-01 -3.210107421875000000e+01 -2.181164550781250000e+01 -1.728630447387695312e+01 -5.883017063140869141e+00 8.556116819381713867e-01 -1.795188426971435547e+00 2.638812065124511719e-01 -1.949902915954589844e+01
-2.722066650390625000e+02 1.322690429687500000e+02 3.944528961181640625e+01 3.836281585693359375e+01 -3.833723831176757812e+01 2.918838977813720703e+00 1.328003692626953125e+01 8.602775573730468750e+00 3.065586662292480469e+01 -2.256267929077148438e+01 -1.492505168914794922e+01 -5.537165641784667969e+00 -2.617531204223632812e+01 -1.476931190490722656e+01 -1.576466369628906250e+01 -6.880886554718017578e-01 -2.013692617416381836e+00 4.444420337677001953e-04 9.468578338623046875e+00 -2.123158645629882812e+01
-2.705846557617187500e+02 1.208544616699218750e+02 2.682512664794921875e+01 4.140122604370117188e+01 -4.070789718627929688e+01 4.239680767059326172e-01 1.694944381713867188e+01 5.545015335083007812e+00 3.191205596923828125e+01 -2.067109298706054688e+01 -2.359432983398437500e+01 -4.705798149108886719e+00 -2.204139328002929688e+01 -2.179083633422851562e+01 -1.574849700927734375e+01 6.512000083923339844e+00 2.702828884124755859e+00 1.830796599388122559e+00 5.718569278717041016e+00 -2.263554763793945312e+01
-2.771567687988281250e+02 1.182937316894531250e+02 3.239074707031250000e+01 4.523659133911132812e+01 -4.020253372192382812e+01 1.199716210365295410e+00 1.592506885528564453e+01 7.376891136169433594e+00 3.549716949462890625e+01 -2.395853424072265625e+01 -2.032701492309570312e+01 -1.986885309219360352e+00 -2.804561614990234375e+01 -1.459446716308593750e+01 -1.136780166625976562e+01 1.277215480804443359e-01 2.636849880218505859e-03 -4.805047035217285156e+00 5.526093482971191406e+00 -1.850788116455078125e+01
-1.526947784423828125e+02 1.115813598632812500e+02 9.094427490234375000e+01 3.713745880126953125e+01 -2.586873626708984375e+01 -1.144042396545410156e+01 -2.230360031127929688e+01 1.582636833190917969e+01 1.013054466247558594e+01 8.107989430427551270e-01 2.524234294891357422e+00 -1.052084732055664062e+01 -9.663706779479980469e+00 -1.507342338562011719e+01 -1.668737030029296875e+01 -2.206485366821289062e+01 -2.145307159423828125e+01 -4.790457725524902344e+00 -2.312880277633666992e+00 -6.787095069885253906e-01
